tau,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10
4488,9.839412164,-26.73364718,8.950276528,-30.0780467,53.00718662,-12.76294109,-6.479487415,12.97936937,39.40904455,-42.55597154
4489,-4.494478273,-29.3908867,21.18135224,-42.03621331,56.46369292,-10.58854133,-2.036365633,24.46011615,45.03042488,-33.48008233
4490,4.93276618,-39.55114886,5.763219007,-44.49296794,54.20821057,0.849547308,2.923365427,5.838295454,58.20321799,-23.60692015
4491,-31.22769735,-35.68709729,-19.23720966,-49.11579965,41.41434017,7.4017873,-10.59234956,1.15238865,63.59242308,-39.46778286
4492,-31.78390284,-21.67060358,-49.63431088,-53.65816201,56.49905602,4.119692161,-11.28645869,2.785187553,74.04550803,-46.8980586
4493,-1.146114522,-36.97769924,-45.37701923,-49.57781952,20.18370382,-16.12788603,-19.01395835,37.39823445,75.35092611,-36.90240124
4494,6.388242163,-32.51807481,-58.23528235,-45.28099766,30.69768846,-25.90823643,-25.39932861,37.79198418,79.85031372,-33.15460986
4495,0.742896005,-29.25571281,-41.37970513,-47.0594669,2.678647655,-1.90765837,-37.03494148,40.90146186,71.44761089,-26.63712569
4496,15.28204406,-13.39497909,-45.92582522,-49.21043433,9.308984202,-13.94716172,-24.56078629,38.9513845,84.0316012,-33.72169106
4497,-5.72009257,0.537605683,-40.87250139,-55.7629611,28.41590806,-17.72810588,-21.96745887,51.59337111,71.97326115,-50.30297394
4498,-7.001303253,24.37089101,-47.0257489,-48.95963069,-1.851466249,-16.4252055,-1.592053787,52.64329795,75.30169393,-60.68504712
4499,11.0790069,26.93050779,-53.49107023,-47.82665967,-0.652382145,-4.442315102,4.06728078,55.89642579,49.85407064,-94.34741769
4500,1.699954654,10.49013489,-65.60259518,-29.334228,6.911404346,-13.13578502,-0.367818227,57.33780269,35.38034695,-105.4275204
4501,13.27089073,-0.192524966,-69.91161676,-23.77242667,-1.660215729,-18.74040142,-15.07656068,42.84550688,32.1566811,-84.50548434
4502,24.6990888,11.42821172,-58.27832626,11.82780948,-9.272598914,-45.77349666,-33.94316128,27.51290572,21.93757695,-64.56563481
4503,23.88676118,-6.977804532,-67.36859957,23.54336439,-4.99132805,-46.24220889,-24.77634658,36.26218954,13.13906955,-59.51773845
4504,20.25702051,-27.28769623,-71.02175957,21.29544674,13.22374465,-27.18654186,-18.84714667,40.96768974,19.15156929,-37.07544049
4505,34.76787987,-43.45126554,-61.93273427,19.51621664,-0.206312333,-15.77852223,-12.53528195,68.24832231,24.88304335,-40.90202868
4506,32.51835922,-40.80058666,-74.32345411,9.038921447,5.183825632,-26.65224336,-19.8582869,31.01262356,18.06534861,-38.95951358
4507,31.32751919,-50.32162344,-91.7479067,-13.54012297,7.107309699,-54.61021778,-20.09400169,23.41948314,32.20932503,-40.68966803
4508,13.80864945,-38.02266657,-71.34890095,-14.22734305,-4.526640798,-60.69498756,-33.59055838,21.62763985,-6.043481397,-34.9816453
4509,26.24998697,-17.44206132,-60.16283991,1.450897941,17.24022285,-46.30147783,-33.48613002,-13.81085914,-5.912412758,-35.99778262
4510,18.24815014,-18.04429684,-66.73757728,-1.847527736,29.04484339,-59.82050985,-25.79421772,-19.6181341,25.99416061,-43.97698833
4511,9.166348439,-37.42904148,-76.57415568,8.254516186,27.62528989,-36.4116604,-40.27935347,-8.399864015,38.39153125,-47.1399349
4512,-3.184691423,-22.74047122,-86.70619233,12.54151922,36.87600526,-28.05797471,-24.97143352,-2.893410653,34.64516088,-50.44578966
4513,-33.68821192,-46.6920579,-76.23531129,13.50251182,40.3239727,-35.05703068,-8.13578008,-6.927142738,11.1676365,-33.94856445
4514,-18.06108096,-51.53693335,-61.49972264,-16.26160188,24.89210184,-13.45755791,-23.88980765,-5.319908937,3.31641797,-27.07803336
4515,-28.68143081,-40.1070595,-62.05175274,7.458730886,10.77969638,-37.3514651,-19.07578914,-3.66839729,4.497235998,-17.35483723
4516,-37.4974312,-33.47745403,-82.07854559,17.70449604,21.20028292,-41.80400883,-1.898749792,-12.93425112,17.05671107,-10.46559969
4517,-33.60972133,-28.69079824,-67.74104928,14.7713398,34.31502014,-29.78411365,6.91725641,1.809897979,-1.483489181,-1.903635094
4518,-44.3576793,-30.58573172,-42.97911672,22.96819418,23.42185988,-18.56727287,-3.672922145,1.036291334,-5.579593373,-14.34391755
4519,-36.26906882,-32.2519608,-58.97591221,28.41643096,-1.086004061,-7.500172855,1.674314787,-23.74846929,16.57304815,-23.61736518
4520,-27.81876644,-25.23738041,-53.41276685,16.62411664,1.044135925,6.730434391,-9.405371345,-19.13590503,27.84099528,-3.078526424
4521,-49.61425221,-24.49450652,-54.76287116,10.84638719,-23.22389201,20.96908509,-19.97730852,-34.50133651,5.093044309,18.80661573
4522,-46.09140662,-21.63391065,-33.006347,10.57955519,-20.59756047,-2.972492446,-17.7236758,-39.47771754,-19.30061278,19.41935831
4523,-39.97991846,-38.56590354,-20.0485449,16.31632184,-23.86253487,13.38391893,-33.85352479,-34.71255662,1.372541757,10.46500497
4524,-35.45677369,-47.94394075,-50.89604871,-1.479759996,-34.41584339,-8.426664034,-12.92090016,-12.15179265,-18.06764162,12.9265711
4525,-24.23026168,-46.29790653,-43.8471654,5.619640151,-31.72467355,5.081809984,-7.136550182,-8.820860609,-9.826239265,3.543720185
4526,-13.0191933,-55.61690631,-32.97659076,0.976962097,-24.77500332,-0.042914952,-24.53753571,-2.98277295,1.198260191,-0.117594456
4527,8.195667348,-56.90692856,-28.33115412,-17.3027944,-13.48886475,17.05537543,-21.56633548,34.75000208,-20.05294355,-9.421820061
4528,14.18686531,-49.88190994,-40.19663217,-15.45138638,-19.88435587,10.51740267,-7.017786458,16.83655213,-13.72378384,-10.51163169
4529,26.13099355,-67.09275861,-45.44738251,-19.04922237,-30.37711241,22.92735939,-16.72099665,12.1474937,-13.56220399,0.410421037
4530,23.24470702,-49.82185583,-15.57135683,-13.77037456,-23.94288359,22.24661083,-2.367146523,17.90868192,-23.5381348,25.31346656
4531,15.98988043,-25.01016805,-6.66549375,-18.23504621,-11.02842572,29.34880024,-19.75440144,29.77973441,-27.35866493,33.99597524
4532,31.26945918,-39.08784661,-23.75570606,-46.47833293,-18.01184101,17.0284183,-18.28360586,14.90824964,-32.49492847,29.7566619
4533,52.12665218,-41.86071177,-33.59473746,-42.79968405,-31.1735185,35.63497306,-9.654163662,26.68806172,-28.74118322,30.17919959
4534,48.15181422,-56.22280214,-16.98313305,-47.74457958,-35.30283658,29.56982918,-13.96319584,24.24588423,-4.53301909,45.18271072
4535,15.28301969,-49.92000837,-24.62813376,-34.88323521,-16.17553645,17.94180288,-5.961652819,24.37907748,6.90898769,25.07391327
4536,24.13337918,-58.64095833,-43.64636602,-13.65182157,-29.20662655,21.52979533,20.96507595,-9.567280088,12.65881638,16.04209798
4537,17.26679118,-55.05145424,-36.02998036,-39.48472929,1.146748966,15.29074431,18.59244302,-6.333386153,-13.66493352,31.75210716
4538,11.27212742,-32.84295788,-45.02501848,-20.9113288,13.9579192,33.43615287,-9.88320321,-18.07293739,-1.962223815,43.55642569
4539,24.30522503,-25.39746645,-37.43729375,-28.56372962,-12.26054423,26.59994207,2.291369806,-16.52415418,-11.00841011,71.95718956
4540,3.170784088,-33.49132398,-43.40560697,-42.05501903,-18.40802054,38.5089903,-18.84597243,-0.011685189,-14.51414089,43.14445917
4541,-13.52813924,-15.12633094,-18.66248235,-82.60485087,-24.36572773,28.04614219,-24.19080105,11.52063264,-14.28055243,53.27305806
4542,-12.81778437,-7.018247131,-0.813586206,-70.91565528,-26.69803425,32.08596591,2.111746131,12.62851317,-27.50503892,39.38777673
4543,10.09106553,-13.74004225,-16.3444666,-79.79659731,-38.81709369,6.332229063,17.9372997,33.48121791,-1.752515451,23.62708261
4544,14.20059413,-12.95453386,3.525469085,-79.08896465,-34.8579361,10.83843454,33.64796124,52.39749688,22.96243789,-4.769966087
4545,9.886534103,-7.669087249,-0.846972868,-86.32713494,-25.96966417,22.24742622,40.89514776,42.9778195,8.708305265,-11.50250923
4546,20.28028345,-25.53273935,3.49796847,-75.59236125,-15.7582364,17.94932708,20.77688756,18.07234188,23.09247075,-34.19287867
4547,-2.663729149,-27.77521862,3.587881552,-77.29946771,-21.56735517,35.4556747,27.59996154,10.43710564,30.9296308,-41.30157457
4548,-14.96884239,-34.66051543,31.54322927,-83.28156442,-31.15638726,49.53958714,34.11624787,10.1377204,27.97140236,-20.54826776
4549,-24.28334398,-1.717057233,23.71709997,-96.79351383,2.741901031,47.86935776,54.25301149,36.13299086,17.06133317,-18.65071997
4550,4.187731988,-17.43153113,19.89392945,-62.26353399,15.91114576,51.27033523,58.80972601,10.19474011,19.00446723,-23.68806521
4551,10.43623193,-52.38729762,10.77202436,-54.44757776,12.54493489,61.54002559,46.71892419,23.77363194,-1.725059727,-53.47767203
4552,7.606604711,-47.37453123,-8.74929567,-54.79713045,-11.01042042,55.92506146,44.50550146,20.73587866,-6.944535175,-48.16621563
4553,-22.8055736,-25.59757103,-28.32908285,-50.06357781,-1.801223817,47.15511822,17.5793288,18.58053851,3.393221181,-35.27995581
4554,-58.30704846,-26.74796642,-28.17508542,-43.90085681,-6.666894015,36.48983978,15.58118639,26.53503619,3.343162801,-47.85650142
4555,-57.30625798,-46.35244849,-51.4782624,-30.31042726,-5.633138317,63.10007735,21.20853035,-1.939989554,-28.06727078,-46.14521543
4556,-61.45967923,-56.93418215,-54.70339916,-33.77045433,-1.838767614,34.35234436,24.18990797,-15.25103273,-44.88121604,-47.73606913
4557,-79.7227249,-63.16196503,-52.87372821,-24.84556716,13.31646191,22.1505462,18.81071013,-33.66414423,-55.30495429,-50.47472812
4558,-68.17316028,-64.34002489,-38.3309146,-22.8716797,16.05436947,5.356247422,24.25406272,-20.55075556,-48.80401009,-44.55644029
4559,-87.48729733,-91.078039,-47.93984499,-55.22338628,-5.022304808,-5.581845731,31.68359797,-7.800665367,-81.22558191,-50.27133316
4560,-106.8423797,-62.39636808,-71.78436331,-53.73999192,-12.18872249,5.949975024,32.95445193,13.14016606,-91.14882591,-55.81914874
4561,-74.99520028,-51.68670768,-62.76836236,-56.37765408,-15.66926725,-16.69963755,8.580844323,25.83294041,-102.3469203,-59.94008121
4562,-46.65081357,-56.13328119,-64.78851699,-48.8907008,-19.60160423,-26.64840249,22.31717676,48.49711253,-112.678453,-61.57452528
4563,-48.31214904,-53.84637473,-51.23431246,-41.55664654,-39.52758988,-15.42818776,31.09155916,28.0268925,-72.77257411,-57.10464122
4564,-48.48851815,-62.34067279,-54.91839502,-32.45030928,-9.352457352,-18.77072816,18.12064048,20.1521062,-43.56791215,-62.24563571
4565,-56.50873506,-65.6426642,-37.65204937,-38.57145594,-17.82391122,-32.03342694,17.8854559,7.544519897,-31.55304287,-75.98622335
4566,-52.03261036,-53.7755352,2.526519488,-20.29410801,-31.63195698,-49.26469078,20.98126279,3.936633258,-20.13257577,-52.13483118
4567,-32.20324589,-41.11723107,-12.86138393,-7.792073161,-4.656966368,-39.86394048,30.17317249,15.33321942,-45.7837373,-58.5259631
4568,-21.45871909,-69.57815853,-5.626488804,-5.097522944,-16.59151037,-17.88468051,-7.55941992,12.48932616,-20.175474,-76.63946939
4569,-28.82256579,-52.03329406,-13.87888597,-25.64152547,-21.20632799,15.10711106,1.948544379,-0.198211063,-7.250157292,-61.51528167
4570,-12.67921442,-51.06642897,-22.81401362,-24.78353452,-19.0787811,1.922416703,12.67164065,8.70398745,0.237053736,-53.49171028
4571,5.431513718,-50.20979115,-31.80008092,-5.5473401,-26.18910277,-2.586568557,2.895896476,13.86633463,-19.88905174,-35.85644685
4572,12.56596174,-36.27362706,-54.52800494,-9.025077996,-20.32079467,-23.92784825,13.21838403,1.311357027,-16.5577254,-16.01815803
4573,-12.12792223,-23.85692995,-32.51124075,-22.63511885,-11.15911561,-14.49192234,12.59490749,5.661292664,-7.52810106,-18.90264898
4574,15.45249787,-22.87618216,-17.99477927,-32.87799714,3.414291946,-36.41115094,-35.68322423,1.425944647,0.653096049,-14.85679288
4575,9.052533424,-38.81356255,-29.61283733,-34.17466311,19.48926347,-17.51718228,-47.59606869,-1.540392233,-12.44613981,-41.7004197
4576,16.55287498,-34.03751055,-17.7377555,-52.4987197,26.38203086,-26.86468195,-46.67670357,-8.238185764,-3.949986227,-54.49964349
4577,4.281015304,-32.90408387,3.541192065,-11.11108668,33.82402861,-13.96846989,-45.87277332,1.399752738,-12.01058532,-81.09081406
4578,7.024531246,-39.99360427,8.261385127,-24.09066708,43.30987615,0.426399126,-55.5166842,-4.272020258,-11.12081868,-79.96477737
4579,5.649479731,-44.25426775,37.82979451,-41.18153536,32.13483254,-15.25006937,-34.95918323,-11.04984383,6.422726387,-71.89213858
4580,0.206471713,-53.85543533,17.10665819,-40.81630711,2.498946301,1.968771206,-31.54579859,-4.922900942,-14.06023906,-64.63293632
4581,12.54839081,-66.98587743,35.85280715,-35.56570866,17.42046314,29.87364715,-8.864178654,-6.018520622,29.06493009,-49.04558149
4582,-15.90140563,-55.93159889,31.11890394,-72.97823518,-5.590683638,10.95806179,4.866081874,-39.97518036,33.82423985,-53.25644871
4583,-19.07690691,-41.34029233,24.9534793,-48.75560763,-29.44943167,-6.975361336,2.665839005,-43.39225415,42.2677893,-32.98397495
4584,-25.95008938,-40.88777618,32.38069047,-39.62849534,-54.97960562,-6.026093877,-4.061167641,-1.193329583,42.45731146,-41.97763532
4585,4.22888206,-44.46814553,29.25941313,-35.9541715,-62.95058164,-28.23868255,-14.75257926,21.27613387,43.37771335,-49.05446869
4586,-4.641263052,-39.8303192,48.22311117,-21.70020214,-57.03651768,-25.3735207,-11.26804038,2.886049338,46.15321574,-53.5413894
4587,1.944497307,-60.700332,40.38970166,2.984967041,-51.29007202,-7.92495586,-27.47473636,28.50527545,45.00121887,-66.31709389
4588,-11.85410156,-53.68559034,33.19827255,22.75261965,-43.96512592,-8.740593753,-24.84498417,18.01587537,34.33745172,-72.22567878
4589,-22.59619244,-40.38810886,28.04277792,11.09514967,-38.95986753,-25.24073362,-26.10377487,14.59563933,22.71190458,-84.87587723
4590,-43.00192576,-14.80620617,5.485011548,10.76428316,-35.38166049,-33.15815705,-11.57622494,14.60237583,25.60624576,-55.76082204
4591,-32.07852193,-23.87047254,6.156034744,6.147685444,-10.73779431,-8.936458505,-18.06107258,15.50011273,30.46693109,-43.23875204
4592,-29.82882953,-24.84894311,17.92978083,15.88233926,-17.6205154,6.681858189,-34.33463684,24.72250225,44.56274955,-27.32173084
4593,-24.00539608,-30.25253929,-5.18646511,7.877936985,-24.85207945,-2.733109204,-46.5935549,13.33422976,57.43637825,-16.07505609
4594,-12.86892192,-27.857919,35.49530476,12.08699353,-11.68754335,6.917226979,-19.76414132,29.66092211,59.9427876,-8.635195931
4595,-1.187512276,-36.16039082,9.190470186,22.3334067,-8.312422079,13.17557707,-15.42233669,15.5420767,47.16885967,-0.986601961
4596,23.53385318,-21.11790335,4.556563394,53.93325714,9.298782612,18.20711542,-7.476331933,35.4795755,16.68810878,12.68634232
4597,6.054539583,-21.2097393,-5.149091161,31.94766734,-5.039383303,31.82805984,-15.90068044,24.7568315,11.08270325,21.47714886
4598,4.745831369,10.70845244,2.679990254,5.434492501,8.607510677,34.04086957,-16.5622884,14.51580051,23.9065836,0.224041989
4599,21.97410051,14.68570509,-22.09909784,8.182628799,-19.97583794,37.79659749,-36.04599133,-12.21478039,2.625490556,-0.266051051
4600,15.17855429,11.08507887,-23.16728276,-4.85699234,-50.86013399,39.8646734,-47.04379793,-7.191497906,-8.337722884,6.09293051
4601,33.21193538,3.277437171,-27.58903274,-38.99151215,-34.65059637,19.10386005,-36.88716616,-6.781567911,7.568881239,2.970871026
4602,34.10208118,0.839122977,-11.02231212,-42.19691156,-33.46359659,8.63623843,-16.4455528,-27.62177227,-0.308684763,10.67878741
4603,44.2586056,8.025755551,-11.02545876,-44.19692818,-13.67040128,-4.808447119,0.896368036,-6.209510702,6.712297628,3.272292904
4604,42.65868137,1.892822745,-7.337665025,-44.16894301,-7.824712433,-6.073386112,-3.889591565,-1.206441972,28.82982211,-20.90865088
4605,42.71350358,2.904230302,-7.012895531,-47.09169029,-3.450076812,-14.01739052,13.30871811,0.333126723,12.11999075,-15.04483921
4606,24.30672112,1.971649462,2.824880301,-35.52807732,-16.83876066,-17.43529847,35.94344034,-20.37557278,4.248713835,-23.79168651
4607,31.62110886,14.94716983,10.8112425,-56.86732095,0.997206748,-20.01954954,21.433004,-2.446943153,0.286671565,-18.08299039
4608,29.28557304,10.97233677,15.65455267,-45.49784634,-5.235254143,1.906037714,11.01250001,0.908818469,0.750526562,-37.64807048
4609,-8.869710662,4.922698478,33.17916104,-57.50480167,-3.540262454,7.763094008,7.864103384,-13.28185456,14.28574215,-27.60664961
4610,8.076981338,-5.035050616,34.47078627,-46.53696565,9.256302421,2.343472436,18.32850476,-19.50470334,7.05929131,-18.53850595
4611,-13.44980665,8.304922468,35.94891706,-38.16064615,16.97668272,15.91761527,4.614855435,-40.49669194,-4.012633755,-20.53104865
4612,9.85757193,15.0723414,51.82980315,-8.074729087,-5.826273569,8.094712609,-18.87154019,-61.06456509,-5.787796154,-12.8421292
4613,0.20829613,-1.395692038,24.78769701,-5.267280657,12.48537974,13.43163328,-29.68238146,-11.62269198,3.719128992,-29.06982223
4614,15.00753341,-0.155886182,37.56330999,-35.67638674,42.23061087,10.80977116,-33.89465268,0.505547742,-3.70401566,6.889294007
4615,-2.884761523,-13.0301604,42.54054908,-56.8833548,18.47527257,9.891797539,-32.3689283,24.43732052,9.117124064,22.6073745
4616,-9.118447369,-2.085076689,40.62613512,-49.84850867,3.415311047,13.48886793,-57.5974852,39.25968677,1.054727876,13.18994775
4617,-10.14761859,4.456642269,24.04588677,-58.31936946,5.04814932,25.37156621,-28.42445207,42.19124728,3.811700222,11.36165728
4618,-31.40197504,14.28962723,23.35214119,-64.70365481,-17.00662598,8.753184567,-17.23271448,64.52140437,9.599805141,-4.418698868
4619,-27.69325078,9.140647658,26.16369853,-45.00471241,-33.04482103,15.87210938,-22.64505047,41.76847465,-5.713215361,12.06700301
4620,-40.24555113,3.273461172,19.18168519,-12.74407329,-38.75639558,1.304942263,-12.44639976,16.47070664,-11.12285702,11.85016364
4621,-38.63325178,26.01227214,14.22877608,-15.01327009,-49.13976966,9.867754852,8.769394518,-4.718689649,-19.93326949,10.55527226
4622,-62.6209192,17.84826388,19.00776857,-10.42340628,-39.50459541,27.80771777,2.073030786,-0.013590753,-15.84768303,14.20161562
4623,-54.41857553,-5.678638772,7.210852356,-15.6574734,-32.92333235,25.2314852,-14.58223387,16.53249923,-7.853384312,23.70140067
4624,-37.70743136,-8.961415631,3.305341437,-2.56829642,-11.05011554,24.27640954,-12.7421418,12.86585402,-16.14355229,12.38263569
4625,-36.67218692,-19.34346673,1.752593156,3.104318457,-22.58645398,17.34012646,-14.12536408,8.399504369,-20.78131976,34.78010485
4626,-41.42205825,-18.27578783,-0.684059877,32.28281571,-6.124991652,14.93420588,-7.270723417,26.82950278,-11.42931066,52.97632794
4627,-42.08849493,7.345154985,-14.3746489,30.57141117,-23.54017715,22.94658031,-10.92329974,45.30862519,-6.79134846,6.852883522
4628,-42.49718797,-18.96892592,0.707118807,15.38644302,-8.51075841,27.04756921,13.95047367,37.8497565,-14.13071699,11.34504166
4629,-30.44501311,-18.32241302,-0.203358683,17.18533463,-0.126308539,25.9205868,31.6186754,58.30455486,1.090462882,-4.740642302
4630,-16.28659751,-25.54828815,-8.646626826,17.62176378,13.09791909,-11.22629793,16.4936307,62.3610559,20.35288351,-10.47044271
4631,-20.94556948,-40.06299075,10.87831955,-12.52662249,-2.841870076,-19.42829654,13.79650683,46.44929701,24.2015352,-30.42008135
4632,-37.17299329,-29.71244887,-2.158547295,12.03041108,22.53280272,2.785941208,-3.782849782,45.71588829,11.93528783,-43.26091797
4633,-52.44369884,-45.12543629,-23.34040044,11.62832139,22.74710142,-7.89951197,1.7981187,56.04351911,6.394731085,-45.5227851
4634,-51.36672925,-48.85555345,-8.110928843,35.6630218,1.531468843,13.48219168,14.83411619,55.21112567,7.802995157,-56.34557945
4635,-41.68040287,-59.00498332,2.258699914,48.32746615,-0.748957361,-4.677943133,24.61318446,53.58067053,5.848973712,-66.81748991
4636,-40.72199118,-58.12880645,3.755541118,66.81757672,-11.92683566,2.168101968,-5.231313245,43.31310563,33.62239747,-64.17426649
4637,-40.96919715,-26.16040571,-1.453890618,36.05463115,-5.639329926,-10.70648833,11.64095692,29.96117885,18.86013879,-61.5901863
4638,-36.87803432,-25.95987285,3.913315862,19.48071286,11.06097388,-13.93155358,12.11446026,48.92950633,12.29814886,-59.73710865
4639,-9.480781462,-37.82991896,-23.19302119,26.46919447,24.28795272,-22.9972748,15.90597956,51.52182764,-3.504210766,-44.06927957
4640,-23.17897398,-9.890277692,-24.05138744,17.2204377,27.18267091,-15.04570802,15.2743417,43.48512047,-22.78538017,-45.76678251
4641,-9.041923182,-16.9977516,-23.60345226,7.003568963,26.51755696,-36.52718143,6.457951366,46.86180613,-9.60736864,-42.10125767
4642,-2.803763448,-27.6298307,0.993914812,-3.928575546,34.27620116,-28.37243794,0.524053952,47.38585979,-19.15137159,-36.81732732
4643,-24.67991643,-35.38273248,-2.349338481,1.408801893,33.69122265,-24.4735583,2.077525001,63.51136719,-21.28385768,-47.09869965
4644,-33.93020811,-33.91786794,-9.052325098,-2.82905917,19.90644864,-23.21759024,-15.17461853,48.33474218,-30.43906798,-47.73296434
4645,-23.63883603,-30.34522892,13.40743953,16.3912798,25.99681981,-21.84278401,-6.678694656,51.68844584,-42.37374438,-55.68823815
4646,-59.96741397,-38.11478568,27.6735406,1.944955062,47.32219587,-47.20768469,2.724697404,27.19633838,-33.67306245,-81.93240071
4647,-65.14253381,-16.94259124,29.4349256,4.710755313,68.86475402,-22.34834786,-2.238488378,20.57297681,-32.06277793,-78.00932501
4648,-78.52095912,-17.39966322,12.07789528,-17.64007889,50.6882798,-24.82265048,-16.31252062,22.4113792,-15.61528876,-76.59263375
4649,-73.99021509,-36.41079032,0.504200835,-25.32363039,60.89915102,-29.79834963,-18.02606121,43.06325205,-23.11824469,-79.43468526
4650,-58.5822784,-38.55983959,1.627161394,-54.04075569,48.27577458,-37.89351478,-21.11459094,49.23718829,-31.47908412,-73.7350684
4651,-39.87392463,-52.69142439,-9.698823042,-42.28057765,40.67121814,-48.35825267,-5.553785715,36.58500456,-0.654677087,-50.79709377
4652,-54.15400642,-45.57117679,5.024748654,-46.34919854,51.60915474,-43.77441471,-20.35869264,28.0131847,-7.039821112,-41.43863798
4653,-39.8908944,-9.269756605,-12.35483731,-28.11760616,40.28767465,-29.91360584,-42.36256496,8.55709472,-15.01942251,-48.4728929
4654,-35.22575825,-13.99231899,0.157159694,-33.12784534,33.87362748,-49.75984465,-41.20302647,21.85670002,-27.93308872,-30.25918113
4655,-13.89282885,-0.301559191,-17.81881017,-28.31313302,26.11701072,-22.57176865,-41.2804436,31.43183884,-11.3288674,-48.8426686
4656,-20.8688862,-4.982863952,-15.61033357,12.73949489,0.785691441,-29.42828457,-23.57123901,22.77258908,-14.33521857,-41.96523361
4657,-0.885252102,7.351987263,-13.88829557,24.11600409,-9.796759938,-17.23575044,-34.14854223,5.484087107,1.188868095,-31.90841788
4658,-14.67194081,15.40339139,-3.30632038,34.50075039,-14.27711981,-2.902475905,-26.95838538,32.42171166,28.51244954,-27.48750951
4659,6.860636132,-4.372390183,-1.722650434,62.82616741,-24.16140459,-15.16862688,-30.24448753,37.45219177,25.62093793,-40.17533572
4660,2.461618529,-10.07917365,15.61843074,40.76844984,-39.71840941,-14.21669493,-48.81672375,40.5825069,14.84986547,-34.78371813
4661,-7.184342401,-20.04437674,21.17533664,34.488537,-25.93902766,5.357349259,-47.42791167,28.20194198,18.11482097,-15.01863083
4662,-22.57402481,-32.37382052,25.38993688,34.74406898,-37.28159806,-0.737620856,-49.03167789,14.7253278,20.42456624,-8.89389077
4663,-17.15685914,-16.25887827,38.87115266,39.55834956,-44.44072402,-22.70665531,-27.55453611,10.92425654,6.315775799,-31.38346872
4664,3.94508112,-34.88643668,27.92035245,38.17435822,-27.24900567,16.5577455,-15.01736137,6.980732454,-14.80627386,-46.31442018
4665,-24.99917224,-18.85858402,33.99436627,22.21805171,-30.31162891,24.68892304,-15.14537394,5.735392261,14.59268318,-50.1956336
4666,-43.13922294,-16.9310079,47.24658794,9.544465809,-43.14480414,47.23099626,-11.79276913,6.963138652,34.1642933,-24.30509762
4667,-51.97328664,-31.79213766,20.06503888,0.598243665,-37.68836565,19.29738199,-30.43824396,29.01905412,56.51332419,-17.83996021
4668,-72.90273385,-38.09922012,3.826676653,2.603188166,-23.94456466,45.96120614,-35.98355202,38.85760223,34.07277685,-19.51090998
4669,-78.56376217,-33.39119108,-8.076229176,-12.92888953,-23.24998302,37.20473289,-6.775835598,42.93234079,26.72656771,-58.89765332
4670,-86.81409636,-35.66767369,-5.453363039,-38.05219781,-43.45635737,20.07954268,-31.38332517,32.13074158,56.26103588,-71.44409779
4671,-85.88657192,-46.41799397,-4.443985601,-71.74097447,-10.03550002,18.37200504,-27.54146286,23.21814198,37.6619074,-52.91958324
4672,-72.50320413,-31.4634569,7.149879642,-61.6176627,7.636509269,51.92995619,-29.94923986,26.45090616,48.56689389,-36.08085581
4673,-49.78680658,-40.33420685,7.466183937,-39.56833509,16.13147263,38.81989473,-5.57254466,50.27161661,20.64651975,-43.28845022
4674,-33.62778164,-47.62354118,19.78707291,-40.02815221,10.73682159,15.92336483,-5.84946757,33.92117364,19.28626807,-42.74479958
4675,-13.87851048,-46.42576424,9.210327976,-46.79819644,-18.28504681,15.70792976,16.79713353,0.952873041,4.763605615,-21.72076429
4676,-14.85782578,-48.84344033,-3.993528434,-36.84365317,-7.02853939,12.84811974,-4.167163858,-13.79192912,35.05555969,9.940152384
4677,-14.52344801,-38.20139504,8.145959717,-16.40312907,7.490132843,-12.4668739,-12.23152175,-8.507123371,44.8730673,49.39171298
4678,-17.3352488,-45.78586834,1.28042841,-16.72676523,-5.375503139,2.361814466,-34.38592131,-6.513666122,69.64319921,31.70098258
4679,-25.1183318,-38.81803067,11.81736758,-17.49704546,-10.13431478,-13.16954836,-34.77714275,-9.52350409,64.73459412,17.05790895
4680,-47.60105375,-39.3634268,-1.32777108,-42.3427278,-1.243591575,-17.50189333,-52.10438364,3.622264639,56.57768099,10.51968644
4681,-49.82863605,-50.31434146,-25.98115033,-19.60412207,-27.87721972,-12.52446659,-68.10229282,16.07025431,39.3193752,5.970970993
4682,-64.52834183,-50.58810134,-1.74163893,-41.08445964,-38.38533731,-13.66179864,-93.30372403,6.247397509,21.17973396,9.649651823
4683,-57.46349265,-34.07166545,-10.42175018,-28.7971777,-18.19907736,-16.33687058,-79.28702264,-8.833282905,60.12229697,8.456824061
4684,-67.37115244,-47.7520281,11.13208737,-55.17907962,-4.705477467,-16.35242396,-78.70442835,-30.92294709,28.14316058,10.55436676
4685,-60.50919018,-51.09586536,19.67204093,-60.59131828,-35.06738333,-19.89463562,-102.1404446,-40.6124216,3.347606442,-2.472176795
4686,-48.86332035,-63.50899561,25.7836843,-42.50517014,-72.77373419,-12.27908215,-96.13062901,-28.95209558,-13.72614816,3.652455607
4687,-20.29327776,-56.2118768,18.13246691,-24.41685652,-74.20081037,-10.64556169,-104.5820571,-40.19053788,-19.95436333,0.144765708
4688,-30.03360342,-46.74331138,17.34737465,-12.31320427,-63.58497663,-10.26738685,-86.02529718,-10.33256478,-20.56031355,-16.89825964
4689,-27.34340899,-31.76499213,13.9470345,-13.26951228,-62.97532839,-18.88963784,-77.20379662,-0.031292961,-40.98178993,-40.79057784
